name,birth_year,death_year
"Rebane, Aleksander",1868.0,1926.0
"Vahtrik, Jakob Hermann",1862.0,1949.0
Th. U.,,
"Tamm, Jakob",1861.0,1907.0
"Martson, David",1846.0,1892.0
"Jaakson, M.",,
Eestlane,,
"Rennit, Andres",1860.0,1936.0
"Bornhöhe, Eduard",1862.0,1923.0
"Kuusik, C.",,
"Maasen-Varik, Helene",1869.0,1933.0
"Treimann, Aleksander",,
A. Heraklides,,
"Kuusik, Timotheos",1863.0,1940.0
"Koidula, Lydia",1843.0,1886.0
"Nebokat, Jaan",1844.0,1908.0
"Reinvald, Jüri",1853.0,1913.0
"Mõru, Leena",1869.0,1951.0
E. A.,,
"Maasen, Helene",1869.0,1933.0
"Luiga, Georg Eduard",1866.0,1936.0
"Lipp, Martin",1854.0,1923.0
"Pärtelpoeg, Voldemar",1872.0,1955.0
"Kaljuma, Tiit",,
"Hell, Joseph",,
-d,,
O. L.,,
"Parv, Jaan",1867.0,1899.0
"Mõttus, F.",,
"Undritz, Paul",1854.0,1897.0
"Black, J.",,
"Russow, Friedrich Nikolai",1828.0,1906.0
"Liiva, Jaan",1866.0,1914.0
"Tammeri, Aleksander Nikolai",1851.0,1912.0
"Jürgenstein, Johann",1854.0,1914.0
"Kikajon, Kaarel",1856.0,
"Tuul, J.",,
"Tobber, August",1857.0,1938.0
"Krimm, Kaarel",1863.0,1894.0
"Liiv, Juhan",1864.0,1913.0
"Wulff, Gustav",1865.0,1946.0
"Blumenfeldt, Anna",1877.0,1929.0
"Vahtrik, Eduard",,
"Kõll, T.",,
"Kruus, Jaan",1851.0,1897.0
"Koidula, Lydia",1843.0,1886.0
"Tilk, Jüri",1865.0,1929.0
"Lepp, Heinrich",,
"Aspe, Elisabeth",1860.0,1927.0
F. S-s,,
"Tarw, J.",,
"Ederberg, Friedrich Wilhelm",1859.0,1939.0
"Franzdorf, Tõnu Martin",1862.0,1940.0
"Kitzberg, Ernst",1865.0,1942.0
"Lammas, Jaan",1860.0,1928.0
"Puurmann, J.",,
"Normann, Karl",1863.0,
J.G.,,
"Hiir, H.",,
"Stankow, A.",,
U-u.,,
"Linde, Adolf",1851.0,1908.0
"Grossschmidt, Otto",1869.0,1941.0
"Grenzstein, Ado",1849.0,1916.0
"Kõrv, Anna",1862.0,1933.0
W. P...ng,,
C. Õ.. ...,,
"Kuulbas, H. A.",,
"Brunberg, Oskar",1863.0,1907.0
"Sommer, Jakob Martin",1860.0,1897.0
Jaan Nebokat (Nebocat),1844.0,1908.0
"Jaanus, Johannes",1861.0,1941.0
"Dolf, Evald",1874.0,1953.0
"Saabas, Ernst Heinrich",1869.0,1933.0
"Virulaine, J.",,
"Rothberg, J.",,
Chr. Orras,,
"Saar, Aleksander Martin",1866.0,1955.0
"Neumann, Mihkel",1866.0,1941.0
"Jakobson, Peeter",1854.0,1899.0
A. T.,,
"Anne, O.",,
"Karu, Jaan",1873.0,1957.0
Manivald,,
"Jaks, Johan",1867.0,1918.0
"Tetsmann, Ernst",1882.0,1950.0
"Käger, Hans",1872.0,1940.0
"Karotom, Ad.",,
"Willmann, R. F.",,
"Kuusik, Timotheus",1863.0,1940.0
Wisnapuu,,
"Kuusik, Carp",,
"Veltmann, J. A.",,
"Laane, G.",,
"Vau, Jaan",1837.0,1919.0
"Nõu, A.",,
"Anniko, Hendrik",1867.0,
J. W.,,
"Saal, Andres",1861.0,1931.0
"Ederberg, Friedrich Wilhelm",1859.0,1939.0
"Kivi, V.",,
"Õunapuu, Eduard Johannes",1874.0,1959.0
"Linkgreim, Vilhelm",1849.0,1925.0
"Linnamägi, J.",,
"Juurik, Märt",1870.0,1951.0
E.F.,,
"Trilljärv, Aleksander",1871.0,1944.0
"Viikmann, Jaska",,
J. O-a,,
"Kõrv, Jakob",1849.0,1916.0
"Normann, Johannes",1875.0,1934.0
J. R.,,
pp.,,
"Haldia, Aura",,
"Martens, A.",,
"Peterson, E.",,
E. T.,,
"Recha, Carl",1853.0,1946.0
"Suurkask, Anton",1873.0,1965.0
"Tarkpea, J.",,
"Salu, J.",,
"Bornhöhe, Eduard",1862.0,1923.0
"Root, Jaan",,
"Aan, A.",,
"Roots, Jaan",,
E. A,,
M. Lembit,,
Maarja,,
"Grünstamm, Voldemar",1876.0,1913.0
"Kitsnik, Martin",1879.0,1957.0
J. L-n,,
"Malm, L. C.",,
J. L-n.,,
"Tohver, A.",,
"Kunder, Juhan",1852.0,1888.0
"Lausik, M.",,
"Palm, M.",,
"Waldmann, J.",,
"Kosse, P.",,
"Wulff, Gustav",1865.0,1945.0
Ruut,,
P. K.,,
Kotsama,,
"Ostrat, Hindrik",1871.0,1940.0
"Karlson, Miina",,
"Martinson, E.",,
"Maksimov, J.",,
"Johanson-Pärna, Jakob",1858.0,1936.0
"Spuhl-Rotalia, Jaan",1859.0,1916.0
"Daniel, Adolf",1859.0,1925.0
"Jörgen, M.",,
Jõhwikas,,
"Mauer, Christian",1863.0,1889.0
"Aun, Elise",1863.0,1932.0
m-.m-.,,
"Tamm, Mart",,
"Nõmme, Eeva",,
"Kalju, Kaarel",,
"Karlson, Ferdinand",1875.0,1941.0
"Lembit, M.",,
"Saar, Ida",,
"Matto, Johan",1850.0,1932.0
"Rosenthal, H.",,
"Tischler, Johan",1855.0,1940.0
M.K.,,
"Bauer, Aleksander",,
"Jaanson, J.",,
"Abel, Peter",1848.0,1920.0
"Brandt, Aleksander Eduard",1856.0,1909.0
"Rull, J.",,
"Pöllupü, F.",,
"Thomson, J.",,
te,,
"Wasar, M.",,
"Brever, F.",,
"Otstavel, Jaan",1843.0,1889.0
"Metsis, F. A.",,
M.V.,,
"Freundlich, Carl Wilhelm",1803.0,1872.0
"Liewoh, Jaan",1862.0,1935.0
"Kuusik, A.",,
"Hörschelmann, Ferdinand",1819.0,1892.0
"Leithammel, August",1866.0,1945.0
"Thuberg, H.",,
"Lossmann, Jaan",1866.0,
"Kruus, J.",,
"Martson, David u.",1846.0,1892.0
"Nurm, Joh.",,
"Ilmarine, V.",,
"Orul, Alexander G.",,
"Maanus, M. G.",,
"Luck, A.",,
"Vanaaus, Jakob",1871.0,1945.0
"Leinbock, A. H.",,
"Tasane, J.",,
"Kamsen, Reinhold",1871.0,1952.0
E. R. T.,,
"Lammas, Jaan",1860.0,1931.0
"Feldbach, Fr.",,
Jõevälja,,
"Weltmann, J. A.",,
Helmine,,
"Lammas, Jaan",1860.0,1932.0
"Lammas, Jaan",1860.0,1933.0
"Heino, J.",,
"Marmar, J.",,
"Weltmann, Elly",1873.0,1917.0
"Kõiv, Peeter Friedrich",1866.0,1946.0
R. G.,,
"Jott, Enn",,
Jaagup,,
"Virulaine, J",,
"Emm, Jott",,
"Greenberg, Aleksander",1872.0,
Pulcher,,
R. S.,,
F. St.,,
"Liblik, Vaskar",,
Paula,,
Liisi,,
"Veski, Johannes Voldemar,",1873.0,1968.0
"Ellerberg, Gustav",1830.0,
"Grant, Mats",1836.0,1884.0
"Grant, Mats",1836.0,1884.0
"Hasselblatt, Friedrich Wilhelm",1815.0,1870.0
"Jürgens, Mihkel",1820.0,1874.0
"Kirsel, Mats",1841.0,1907.0
"Körber, Carl Eduard",1802.0,1883.0
"Lorenzsonn, Caspar Franz",1811.0,1880.0
"Mill, J. W. W. A.",,
"Mill, Jakob",,
"Muhel, Ernst",,
"Nieländer, Heinrich",1815.0,1905.0
"Pedy, J.",,
"Rosenbach, Karl",,
"Rosenbach, Karl ?",,
"Schüdlöffel, Gustav Heinrich",1795.0,1859.0
"Schwelle, Johann (",19.0,
"Mäe, M.",,
"Peet, J.",,
"Grossberg, M.",,
"Sepp, V.",,
"Kipper, Jaan",1870.0,1960.0
"Mõttus, J.",,
"Luther, G.",,
C.S.Recha,,
"Laur, Märt",1834.0,1895.0
"Schwan, Johannes",1824.0,1885.0
"Reinson, M.",,
C.K.,,
J.K.,,
"Bachmann, J.",,
"Muchell, J.",,
"Blume, A.",,
"Rosenberg, Gustav W.",,
"Konradson, J.",,
"Grohmann, E.",,
"Malm, Carl Eduard",1837.0,1901.0
"Becker, C.",,
"Paju, M.",,
"Hunnius, Frommhold",1836.0,1903.0
"Veske, J.",,
"Pären, L.",,
"Järv, Jaak",1852.0,1920.0
"Redlich, Carl Martin",1853.0,1896.0
"Fick, Max Wilhelm",1838.0,1918.0
"Grünwaldt, Karl",,
"Rang, J",,
"Jõgi, J.",,
"Hacker, Wilhelm",1852.0,1923.0
"Narodny, Ivan",1869.0,1953.0
"Kruuspere, Aleksander",1879.0,1937.0
P. L.,,
"Roost, Karl Heinrich",1866.0,
"Pährmann, Laos",1864.0,1900.0
"Järv, Andres",,
"Einer, Hans",1856.0,1927.0
"Lossmann, Jaan",,
"Palm, M., Waldmann, J.",,
"Kerg, Johannes",1848.0,1926.0
"Helmer, Karl",1870.0,
"Vahtrik, J. H.",,
"Bösberg, B.",,
"Laurenberg, C.",,
"Kõks, J. H.",,
"Volde, Johann",1851.0,1900.0
"Umblia, Aleksander",,
"Wilberg, Franz Heinrich",1814.0,1866.0
"Wilberg, Franz Heinrich",1814.0,1866.0
"Õnneleid, J.",,
"Flink, M.",,
J. Õ.,,
"Reimann, Eduard",1820.0,1900.0
-st.,,
"Illus, P. M.",,
"Wöhrmann, Eduard Ludvig",1863.0,1934.0
V.L.,,
"Supp, Hindrek",1852.0,
"Põdder, K.",,
"Ilmarine, W.",,
"Gindov, M. A.",,
"Selber, A.",,
"Getreu, J.",,
K. A. H.,,
"Kõpp, Johan",1874.0,1970.0
wanapoiss,,
"Orras, Ch.",,
"Ilmar, J.",,
"Hannisaar, A.",,
"Tombach-Kaljuvald, Aleksander Ferdinand",1872.0,1944.0
"Johannson, August",1864.0,1921.0
"Angelus, K.",,
"Gentalen, J.",,
Sofia,,
"Kallas, R. G.",,
P. O.,,
O. A.,,
"Orul, A. G.",,
E. J.,,
"Ilmatar, Ernst",,
"Mental, A.",,
"Rull, Andres",1869.0,1911.0
"Kõrv, Paulus",,
G. L-berg,,
J. U.,,
"Luik, W.",,
"Orra, J.",,
"Mohrfeldt, Aleksander",1857.0,1938.0
"Eisen, Matthias Johan",1857.0,1934.0
M. J-k.,,
C. J.,,
"Kewade, G.",,
"Treiel, J.",,
D. S.,,
"Raha, Jaan",,
"Kalsberg, P.",,
"Kaur, J.",,
"Pennert, G.",,
"Roosileid, J.",,
"Tilk, M.",,
Lud vine,,
"Vahtrik, J. A.",,
"Raudma, Jaan",1867.0,1950.0
"Reisberg, Daniel",,
"Jürgens, V. F.",,
"Kask, H.",,
K. H.,,
Fr. S-s.,,
W. M.,,
Wilhelmine,,
M. H.,,
"Graf, H.",,
"Hiob, Karl",1870.0,
"Pill, J.",,
"Vaher, Villem,",1873.0,1944.0
"Kuusik, E.",,
T. M.,,
G. Sr.,,
"Niggol, Herman",1874.0,1919.0
Jakob,,
Kuremäemees,,
Hilda,,
C. N.,,
H. N.,,
H. A.,,
"Feldmann, Elvine",1873.0,1917.0
"Abel, M.",,
"Vahtrik, Alfred",,
"Jaks, Johan",1867.0,1917.0
G. A. S.,,
"Paucker, Heinrich Johann von",1839.0,1895.0
P. M.,,
Hansen,,
"Lillak, J.",,
Karl O..ks,,
"Rinck, Hans",,
-ks,,
"Raukas, J.",,
"Ollino, Andrei",1859.0,1898.0
r.,,
H. St.,,
"Kurrik, Juhan",1849.0,1922.0
(o).,,
(O).,,
J. St.,,
"Neufeldt, O.",,
"Puusepp, K.",,
"Koit, Peeter",1857.0,1935.0
"Pommer, J.",,
J. A. W.,,
"Narusberg, Hendrik",1871.0,1926.0
"Larens, Karl",1866.0,1953.0
tt.,,
"Sirel, Gustav",1867.0,1903.0
St. R.-sky,,
G. dr.,,
E-J.,,
M. L-a.,,
"Haas, Aug.",,
"Martinson, Anna",,
"Weismann, M.",,
"Kerk, P. E.",,
"Veiklane, K.",,
"Vaher, Villem",1873.0,1944.0
"Kurg, J.",,
"Kerg, Maria",,
"Lossmann, J.",,
"Sucky, A.",,
"Luts, A.",,
"Tari, J.",,
Ella,,
"Tammsaare, Anton Hansen",1878.0,1940.0
E.T.,,
"Lipp, Jaan",1858.0,1924.0
F. A.,,
"Põhjala, Mats",,
P. J. K.,,
"Elango, Julius",1895.0,1976.0
T. J. K.,,
"Krass, Friedrich",1877.0,1914.0
"Prants, Anna Mathilde",1875.0,1943.0
"Wöhrmann, Jaan",1880.0,
"Steinberg, Jaan",1866.0,
"Moks, Karl",,
Ansomardi,1866.0,1915.0
"Liiv, Jakob",1859.0,1938.0
"Lembit, Martin",,
"Õieleid, August",,
"Enno, Ernst",1875.0,1934.0
"Kuhlbars, Friedrich",1841.0,1924.0
"Puss, J.",,
"Salu, Johan,",1882.0,
"Liiv, Joh.",,
Kwp.,,
K.H.,,
"Nõges, O.",,
"Jörjen, M.",,
J. S-rg,,
"Vassar, H.",,
"Pärn, Jakob",1843.0,1916.0
"Parmi, G. C.",,
"Emanuel, Emmi",,
"Rullmann, W.",,
"Sadanevitš, E.",,
"Rillo, Joh.",,
"Lamanowsky, Ch.",,
"Kalmholm, J.",,
O. M...ba,,
"Pihlakas, Johan",1861.0,1916.0
A. W.,,
"Lekk, Liisi",,
"Allino, M.",,
"Laredei, Peeter",1862.0,1952.0
"Lepa, Johannes",,
"Normann, Johannes",1875.0,1934.0
Märt,,
A.,,
"Mulkson, Hans",,
O. C. J. L.,,
Georg Eduard Luiga,1866.0,1936.0
W. G.,,
"Luise, W.",,
"Kivi, H.",,
Mumu,,
mf,,
"Normann, Martin",,
mf.,,
"Mägi, V.V.",,
Fr. S-s,,
"Rosenstrauch, Wold.",,
teadmta,,
"Leithammel, Magnus",,
K. M.,,
"Kiimann, August",1879.0,1900.0
"Jung, Jaan",1835.0,1900.0
"Wilberg, Franz Heinrich",1814.0,1882.0
"Mettus, Voldemar",1894.0,1975.0
neiu ***,,
"Luha, Adolph",,
"Kiwikink, G.",,
"Livenström, Jakob",1830.0,1902.0
"Schneider, Ernst Magnus",1826.0,1889.0
"Thomasson, Johann",1817.0,
"Gildenmann, Berend",1822.0,1884.0
H. Lokkot,,
"Lammas, Jaan",1860.0,1930.0
"Holtz, Otto Reinhold von",1757.0,1828.0
"Raup, Elise Rosalie",1863.0,1932.0
"Eichhorn, Friedrich Wilhelm",1827.0,1896.0
"Flink, Mathilde",1865.0,
"Murdmaa, Enn",1874.0,1957.0
"Körber, Martin",1817.0,1893.0
Jaan Parv,1867.0,1899.0
J. H. Vahtrik,,
"Vaarikuine, P.",,
Anna,,
J. L-dik,,
"Kokla, Konstantin",1878.0,1946.0
"Kreek, August",,
"Soo, O.",,
"Rosenstrauch, Karl Voldemar",1877.0,1919.0
"Karin, S.",,
"Vint, Jaan",,
P. J.,,
"Witkowski, W.",,
"Witkovski, W.",,
August,,
"Meyer, J. Friedrich",,
"Mühlbach, Karl",,
"Grossschmidt, Liina",1872.0,1952.0
"Lammas, Jaan",1860.0,1929.0
neiu Meiu,,
Miina,,
g.,,
"Rosenberg, Georg",1837.0,1903.0
p.,,
"Ilves, Jakob",1869.0,1901.0
"Maidla, Enno",,
"Lattik, Andres",1862.0,1945.0
F. E.,,
"Vahtra, Jaan",1882.0,1947.0
"Kersten, Christian",1793.0,1877.0
"Mürk, M.",,
"Langsepp, Elvine",1869.0,1947.0
v,,
"Warje, G.",,
"Niinas, Johannes,",1873.0,1941.0
"Bach, Gustav Adolf",1865.0,1942.0
"Kõiv, P. F.",1866.0,1946.0
"Lezius, Hermann",1863.0,1928.0
R.M.,,
"Etruk, J.",,
"Tootsel, Jaan",,
"Kont, Ivan",,
M. W.,,
J. T.,,
"Urne, O.",,
"Suurmets, Jaan",1882.0,
F. F.,,
"Jänes, Jakob",,
"Kivisaar, J.",,
"Kangur, P.",,
"Speek, Jaan",1866.0,1921.0
"Jakobson, Peeter",1854.0,1900.0
"Niggol, Hermann",1874.0,1919.0
"Freimann, F.",,
"Saaresild, Hermann",,
"Turp, H.",,
"Tido, A.",,
"Schultz, M.",,
"Kirotar, J.",,
"Laas, J.",,
"Kallas, Oskar",1868.0,1946.0
W. T.,,
"Tedermann, A.",,
"Trumm, August",1858.0,1914.0
"Niinas, Johannes",1873.0,1941.0
"Kaarel, N.",,
M. N.,,
G. S.,,
G. S,,
"Vahtrik, Miina",1824.0,1911.0
Lyda,,
"Hinzenberg, O.",,
"Täht, J.",,
"Virulane, J.",,
W. M...,,
"Silber, A.",,
"Nörmann, G. Ch.",,
"Obram, P.",,
"Lindenberg, Jakob [Jaan]",1840.0,1898.0
Peeter Laredei,1862.0,1952.0
A. Roots,,
"Hinzenberg, Otto",1875.0,
"Oskar, P.",,
"Rahamägi, Johannes Adolf",1883.0,1916.0
H. K.,,
"Wuhlberg, J.",,
"Moks, Karl",1855.0,1915.0
"Sööt, Karl Eduard,",1862.0,1950.0
"Daniel, Gustav",1855.0,1893.0
"Jurikas, Joh. H.",,
"Sõrmus, J.",,
"Kõrts, M.",,
"Johanson, Ado",1874.0,1932.0
"Kõiv, Arnold",,
"Vau, Jaan",1834.0,1919.0
"Kiimann, August",,
"Astok, G.",,
"Aun, Elise",1864.0,1932.0
"Eichwaldt, C.",,
A. G.,,
"Liblik, Aleksander",1877.0,1924.0
Ch.,,
"Trull, Johann",1871.0,1940.0
"Roost, C.H.",,
"Oniks, Karla",,
O. S.,,
"Johannson, H.",,
-el,,
"Trilljärv, Aleksander,",1871.0,1944.0
"Reinvald, Jüri,",1853.0,1913.0
"Ruut, Kaarli",1862.0,1929.0
"Holstein, Gustav",,
"Orgusaar, Jüri",1857.0,1912.0
"Krikmann, A.",,
P.P.,,
"Ollino, M.",,
"Ollino, Mihkel",1868.0,
"Umblia, J.",,
"Krimm, Karl",1863.0,1894.0
"Kaljuvee (Kalkun), Julius Osvald",1869.0,1940.0
"Pulk, Carl",,
Saaretaat,,
"Kuldsaar, A.",,
"Mölder, Vassili",1878.0,1943.0
A.E.L.,,
A-b.,,
"Meelespea, J.",,
"Soovik, A.",,
"Kelberg, A.",,
"Toomas, J.",,
"Stolzen, F.",,
T. R.,,
C. K.,,
"Marmor, Jaan",1869.0,1919.0
"Sireene, G.",,
"Soom, G.",,
"Simos, J.",,
‒g.,,
Melania,,
Homo Quidam,,
"Liiva, M.",,
"Leppik, H.",,
"Morgen, D.",,
"Kirikall, Mart",,
W. K.,,
"Väljaots, J.",,
"Martson, David,",1846.0,1892.0
"Kitzberg, Ernst",1865.0,1945.0
"Schmidt, D.",,
Lilli,,
"Alas, Arvo",1943.0,2007.0
Jume,,
"Pärna, Marta",1867.0,1939.0
G. B-ld.,,
G. A.,,
"Kahu, H.",,
J...,,
J.-ots.,,
"Hünerson, Jaan",1882.0,1942.0
"Aunverdt, Jüri",1859.0,1927.0
"Aunwerdt, J.",,
"Peets, Otto",,
Anna Haavakivi,,
Heinrich Lepp,,
Anna Kõrv (Kõrw),1862.0,1933.0
Jakob Martin Sommer,1860.0,1897.0
Maximilian Põdder,1852.0,1905.0
Juhan Kunder,1852.0,1888.0
"Jakobson, Jaan",,
J. O.,,
"Pallasmaa, A.",,
A. D-stein,,
"Lind, S.",,
"Schwan, Johannes",1824.0,1885.0
"Kentmann, Woldemar Friedrich",1833.0,1901.0
"Namsing, Hermann",1878.0,1924.0
"Grönberg, J.",,
"Sternbeck, Otto",1884.0,1941.0
Elli,,
M. Kiisk,,
"Kiisk, M.",,
"Saar, Aleksander Martin",1866.0,1955.0
"Teffer, Johann",,
"Kerg, Ö.J.",,
"Tiedemann, C.",,
"Laene, R.",,
"Kurg, Jaan",,
"Martinson, H.",,
A. E. (Alide Ertel?),,
"Jaanus, Johannes,",1861.0,1941.0
Ilmuw,,
I. L-o.,,
"Valdmann, J.",,
A - a,,
Eduard Ludvig Wöhrmann,1863.0,1934.0
K. Põhjalane,,
Mihkel Kampmaa,1867.0,1943.0
A. Daniel,,
"Alp, Johannes ?-",1889.0,
"Endel, E.",,
"Alver, Andres",1869.0,1903.0
"Läänela, August",,
"Ilmola, J.",,
"Tuul, F.",,
J.K.--E.J.,,
"Aavakivi, Aadi",,
J. P.,,
"Kain, J.",,
Urbanus,,
"Kikajon, Karl",1856.0,
"P.F.B., T-st",,
K. P-t.,,
"Peerna, R.",,
"Münther, Otto",1864.0,1929.0
"Grossschmidt, Liina",1872.0,1952.0
"Jürmann, Michael",1853.0,1932.0
Sinaida,,
"Aloe, P.",,
"Grünvaldt, Karl",,
"Kask, J",,
"Mägi, Juhan",1870.0,1942.0
"Talts, Peeter",1867.0,1927.0
"Varju, V.",,
D.S.,,
Mg.,,
W. J.,,
Vilhelm Linkgreim,1849.0,1925.0
"Petenberg, Johann Daniel",1830.0,1858.0
"Ederberg, Julie Wilhelmine",1861.0,1897.0
V. Kivi,,
"Ehrlich, August F.",,
"Karu, K.",,
"Parv, Jaan",1867.0,1899.0
H. Rinck,,
G. I.,,
"Ederberg, Friedrich Wilhelm",1857.0,1907.0
K. P.,,
"Tiedemann, J.",,
"Busch, August",1868.0,1923.0
"Tido, Andres",1855.0,1921.0
"Erme, A.",,
J. W-a.,,
Th. J.,,
"Wirk, E. R.",,
"Lilienthal, Salme",,
"Raag, A.",,
"Sinisoo, Mark",1932.0,2020.0
Visnapuu,,
J. J.,,
"Reinvald, Ado",1847.0,1922.0
Leili,,
M. T.,,
"Nebokat, Jaan",1884.0,1908.0
Tartumaa neiu II,,
"Rähn, Th.",,
C. E.,,
"Laredei, H.",,
"Mäemees, Joh.",,
"Rand, Jak.",,
"Tamm, Juhan",1858.0,1944.0
"Kannike, Ch.",,
"Orras, Chr.",,
"Mägi, Otto",1868.0,1919.0
"Orlov, Nikolai ?-",1898.0,
"Orlov, Nikolai, ?-",1898.0,
"Tõnisson, Mats",1853.0,1915.0
"Kõrv, Paulus",1866.0,
"Grant, Mats",1836.0,1885.0
"Muide, Jakob Martin",1865.0,1942.0
"Lammas, Jaan",1860.0,1934.0
"Pärn, Jakob",1843.0,1890.0
"Kuulbas, H.",,
"Seilenthal, Johannes",1911.0,1997.0
"Lukats, Elisabeth",1902.0,
"Vihalem, Hilja",1920.0,2008.0
"Tiidus, Hardi",1918.0,1999.0
"Tambek, Ülo",1922.0,1979.0
"Õunpuu, Jaanus",,
Nikolai Vaas,1878.0,
L. G.,,
-t,,
"Kase, Milvi",,
N. N.,,
"Aesma, Ethel",,
"Peterson-Särgava, Ernst",1868.0,1958.0
"Raud, M.",,
"Kiimann, T.",,
"Krickmann, H.",,
"Nedatz, Wilhelm ?",,
R. H.,,
"Liblik, Friedrich David",1860.0,1937.0
"Liblik, F. E.",,
"Pert, Andres",1865.0,1919.0
"Trumm, August",1858.0,1941.0
Ilmar,,
Hermann,,
"Tuul, Johan",1857.0,1907.0
Meiu,,
"Grünwaldt, K.",,
"Varik, Helene",1869.0,1933.0
"Kotsar, Jüri",,
Julius Bernhard Mäns,1871.0,1935.0
Timotheos Kuusik,1863.0,1940.0
A. H. T.,,
J. S.,,
"Wilberg, F. H",,
"Lubi, Joh.",,
"Krug, Bernhard",1887.0,
A. O-kas,,
"Rängel, P.",,
"Tasa, A.",,
"Werk, E.",,
"Stolzen, P.",,
Virolaine,,
Lainela,,
"Lossmann, Jaan",1866.0,
"Liedich, Wold.",,
"Bekker, Marta",,
L. B.,,
E. K.,,
"Mann, John",,
"Lillak, M.",,
"Kerem, K.",,
"Täht, J. H.",,
"Kaskneem, Kaarel",1885.0,1945.0
"Eisenschmidt, Carl",1860.0,1926.0
"Punga, Gustav",,
"Tiitso, A.",,
"Tätte, E.",,
-k.,,
"Teinmann, Joosep Heinrich",1896.0,1923.0
"Jürisson, Jaan",,
"Hint, D.",,
G. T.,,
"Aitsam, Mihkel",1877.0,1953.0
Fine,,
"Lett, A.",,
"Kirotar, Elmar",1899.0,1985.0
A. P.,,
J. E.,,
"Laanela, M. P.",,
"Adamson, F.",,
"Adamson, T.",,
"Ast-Rumor, Karl",1886.0,1971.0
"Mäns, Julius Bernhard,",1871.0,1935.0
"Metsalauk, J",,
"Metsalauk, J.",,
"Simm, Linda",1882.0,1958.0
"Konik, Matilde",1880.0,1929.0
R. Karupoeg,,
"Under, Marie",1883.0,1980.0
"Pinna, Paul",1884.0,1949.0
Matilde Konik,1880.0,1929.0
Linda Simm,1882.0,1958.0
Johann Jürgenstein,1854.0,1914.0
J.P,,
Gr.,,
"Bauer, Heinrich Nikolai",1874.0,1927.0
"Markus, Anna",1878.0,1955.0
Sööt. Karl Eduard,1862.0,1950.0
"Kurs-Olesk, Minni",1879.0,1940.0
"Reinthal, Emma",1878.0,1953.0
"Grünfeldt, Peeter",1865.0,1950.0
"Eichenbaum, H.",,
"Lill, Johann",1854.0,1914.0
"Kadak, Karl",1882.0,1919.0
"Vaks, Heino",1886.0,1943.0
"Wieck, Harry",,
-xis,,
-ph.,,
"Semper, Johannes,",1892.0,1970.0
"Reintalu, Johannes",1875.0,1945.0
"Mesikäpp, Vootele",1880.0,1926.0
"Tomp, Jaan",1882.0,1943.0
H. O.,,
"Kull, P.",,
"Pohla, A.",,
"Schulbach, J.",,
"Vau, J.",,
"Johanson, Ado",1874.0,1933.0
"Vallner, Rudolf",1879.0,1950.0
J.M.-W.,,
"Bekker, Marta",1885.0,1960.0
"Summer, Hugo",1888.0,1971.0
"Tammsaare, A. H.",1878.0,1940.0
"Luts, Mihkel",1888.0,1929.0
H. Õ.,,
"Võsu, Heinrich",,
"Altermann, Theodor",1885.0,1915.0
A. N.,,
"Ilmatar, Ernst",1869.0,1933.0
"Aunver, Jakob",1891.0,1978.0
"Reimann, M",,
D. M.,,
E.S,,
A.A.,,
M.T.,,
E.K.,,
A.P.,,
A.J.,,
H.L.,,
I.O.,,
S.J.,,
L.T.,,
A.U.,,
S.K.,,
E.L.,,
M.A.,,
L.L.,,
M.R.,,
H.E.,,
E.A.,,
L.D.,,
L.R.,,
N.K.,,
A.K.,,
S.P.,,
L.P.,,
A.S.,,
S.A.,,
A.T.,,
H.W.,,
A.L.,,
"Anto, Heino",1882.0,1955.0
"Pitsahl, Harald C.",,
"Martson, David, u.",1846.0,1892.0
Sepa Miia,,
"Kevend, Elise",1886.0,1945.0
"Brakmann, Eduard",1868.0,1939.0
"Franzdorf, Tõnu",1862.0,1940.0
J. -ots,,
"Speek, E.",,
Helmi,,
"Kotsar, J.",,
"Wunck, M. J.",,
"Wunck, J. M.",,
"Lass, Joh.",,
St. Lookivi,,
Proletarlane,,
A. N. T.,,
"Ratas, J.",,
"Roopa, Bernhard",1888.0,1916.0
"Wilplus, P.",,
As.,,
"Vohla, Peeter",,
"Hint, David",1883.0,1945.0
"Tann, Nikolai",1890.0,1963.0
"Oorgu, Mihkel",1888.0,1929.0
"Roopa, B.",,
"Luik, Elise",,
M-n,,
"Toom, Kusta",1892.0,1973.0
"Põllusaar, August",1876.0,1939.0
Tema,,
K. Dolium,,
"Adamson, A.",,
"Papillon, A.",,
"Reinthal, Ed. J.",,
"Tikerpuu, Gustav",1888.0,1913.0
"Kotsar, Kustas",1872.0,1942.0
"Pukits, Tony",,
"Mihk, J.",,
"Sollmann, A.",,
Maimu,,
"Siitam, H.",,
Ricaudet,,
"Bekker, Mats",,
Lucifer,,
"Teedlane, Jaan",,
"Pukits, Johanna",,
"Pukits, Johanna",1880.0,1920.0
"Ostra, M.",,
T.,,
"Tenneberg, C.",,
-d.,,
"Proov, P.",,
"Jaks, Johan",1867.0,1919.0
"Teimann, G.",,
"Wim, J.",,
"Annila, Hermann",,
"Feldmann, Jakob August",1871.0,1945.0
"Uduvere, Jaska",,
"Põllumees, Jakob",,
T. A.,,
"Uduwere, Jaska",,
"Reimann, M.",,
"Käger, H.",,
"Mölder, H.",,
"Aru, Axel",,
"Maasikmets, Kaarel",,
B. R.,,
"Braun, Osvald",,
"Olak, Paul",,
